location_id,date,rain_mm_sum,rain_mm_max_hourly,precip_mm_sum,soil_moisture_28_100cm_mean,soil_moisture_100_255cm_mean,temp_c_mean,wind_speed_mean,wind_speed_max,soil_temp_deep_mean,wet_hours,latitude,longitude,elevation,rain_cum_3d,rainy_days_3d,rain_cum_7d,rainy_days_7d,rain_cum_15d,rainy_days_15d,rain_cum_30d,rainy_days_30d,soil_moisture_28_100cm_chg_3d,soil_moisture_100_255cm_chg_3d,rain_intensity_ratio,wind_rain_interaction,soil_temp_deep_chg_3d,month,is_monsoon,location_id_encoded,label,label_source
25.69N_94.11E,2016-09-23,18.9,3.7,18.9,0.5066666666666667,0.5112916666666667,20.025000000000002,3.2083333333333335,7.0,20.6,12,25.694199,94.11317,1420.0,31.899999999999995,3.0,95.3,7.0,197.2,15.0,410.5,30.0,-0.003374999999999906,0.0007083333333334219,1.3882476390346274,132.29999999999998,0.10000000000000142,9,1,0,1,real_records
25.69N_94.11E,2016-09-24,12.3,3.9,12.3,0.5090416666666667,0.512,19.683333333333334,3.6666666666666665,6.2,20.6,16,25.694199,94.11317,1420.0,38.0,3.0,88.9,7.0,198.0,15.0,402.5,30.0,-0.0004999999999999449,0.0005833333333332691,0.968503937007874,76.26,0.10000000000000142,9,1,0,0,real_records
25.69N_94.11E,2016-09-25,8.3,1.5,8.3,0.5089166666666667,0.5141666666666667,19.733333333333334,3.1625,5.9,20.6,15,25.694199,94.11317,1420.0,39.5,3.0,88.1,7.0,193.79999999999998,15.0,404.90000000000003,30.0,0.004083333333333328,0.003166666666666651,0.6594778660612941,48.970000000000006,0.0,9,1,0,0,real_records
25.69N_94.11E,2016-09-26,7.4,2.2,7.4,0.501,0.516,20.095833333333335,3.0375,6.6,20.6,9,25.694199,94.11317,1420.0,28.0,3.0,76.1,7.0,192.29999999999998,15.0,401.2,30.0,-0.005666666666666709,0.004708333333333314,0.680683311432326,48.839999999999996,0.0,9,1,0,2,real_records
25.69N_94.11E,2016-09-27,5.4,1.2,5.4,0.489875,0.515375,20.366666666666667,3.7416666666666667,6.2,20.6,10,25.694199,94.11317,1420.0,21.099999999999998,3.0,65.3,7.0,187.7,15.0,393.8,30.0,-0.01916666666666672,0.003375000000000017,0.5788667687595713,33.480000000000004,0.0,9,1,0,2,real_records
25.69N_94.11E,2016-09-28,13.8,4.9,13.8,0.4805,0.5144583333333334,20.708333333333332,3.1875,5.0,20.6,9,25.694199,94.11317,1420.0,26.599999999999998,3.0,72.9,7.0,185.1,15.0,398.09999999999997,30.0,-0.0284166666666667,0.00029166666666669006,1.3251028806584362,69.0,0.0,9,1,0,2,real_records
25.69N_94.11E,2016-09-29,9.3,2.7,9.3,0.47425,0.5135416666666667,20.808333333333334,3.6291666666666664,5.6,20.6,14,25.694199,94.11317,1420.0,28.499999999999996,3.0,75.4,7.0,179.6,15.0,395.8,30.0,-0.026749999999999996,-0.00245833333333334,0.863395225464191,52.08,0.0,9,1,0,0,real_records
25.69N_94.11E,2016-09-30,2.1,0.9,2.1,0.47020833333333334,0.5125833333333333,20.933333333333334,3.733333333333333,6.9,20.6,5,25.694199,94.11317,1420.0,25.2,3.0,58.6,7.0,171.29999999999998,15.0,387.40000000000003,30.0,-0.019666666666666666,-0.002791666666666748,0.2508532423208191,14.490000000000002,0.0,9,1,0,0,real_records
25.69N_94.11E,2016-10-01,0.7,0.6,0.7,0.46625000000000005,0.5117083333333333,20.858333333333334,3.6166666666666667,5.9,20.6,1,25.694199,94.11317,1420.0,12.099999999999998,2.0,47.0,6.0,154.6,14.0,380.1,29.0,-0.01424999999999993,-0.00275000000000003,0.10425531914893617,4.13,0.0,10,0,0,0,real_records
25.69N_94.11E,2016-10-02,2.9000000000000004,2.0,2.9000000000000004,0.4618333333333333,0.5108333333333334,21.145833333333332,3.3375,6.4,20.6,5,25.694199,94.11317,1420.0,5.699999999999997,2.0,41.60000000000001,6.0,138.79999999999998,14.0,378.29999999999995,29.0,-0.012416666666666687,-0.0027083333333333126,0.4879807692307692,18.560000000000002,0.0,10,0,0,0,real_records
